CustomerID,TotalTransactions,TotalQuantity,TotalSpent,LastPurchaseDate,Recency,Frequency,Monetary,Cluster,Persona,DBSCAN_Cluster,Hierarchical_Cluster,CustomerScore,Tier,Anomaly,ChurnScore,Churn,ChurnRisk,ChurnStatus
14078.0,0.0201511335012594,0.0015931719645308,0.0026687822036572,2011-08-30 12:16:00,0.1368563685636856,0.0201511335012594,0.0026687822036572,4,New Customers,0,3,0.0686933551819213,Silver,Normal,0.612465191252688,0,0,Safe
14079.0,0.0025188916876574,0.0008197346347414,0.0010598913302427,2011-08-07 12:10:00,0.1680216802168021,0.0025188916876574,0.0010598913302427,4,New Customers,0,3,0.0571797539767185,Silver,Normal,0.534872092647809,0,0,Safe
14080.0,0.0100755667506297,0.0007271400248371,0.0019152503814691,2011-11-07 11:09:00,0.043360433604336,0.0100755667506297,0.0019152503814691,4,New Customers,0,3,0.0696122549120086,Gold,Normal,0.5243276668640282,0,0,Safe
14081.0,0.0226700251889168,0.0092049935728447,0.0083730692177818,2011-02-10 16:17:00,0.4078590785907859,0.0226700251889168,0.0083730692177818,0,VIP Customers,0,2,0.0565178437021118,Silver,Normal,0.6579095752831445,1,1,High Risk
14082.0,0.0025188916876574,0.0006672258654872,0.0007064048862336,2010-12-10 11:02:00,0.4932249322493225,0.0025188916876574,0.0007064048862336,0,VIP Customers,0,2,0.0352755802358107,Bronze,Normal,0.6825063712146143,1,1,High Risk
14083.0,0.0251889168765743,0.0020670384975707,0.0018576068064101,2011-12-05 13:14:00,0.0040650406504065,0.0251889168765743,0.0018576068064101,4,New Customers,0,3,0.0793117803252844,Gold,Normal,0.5616163185689207,0,0,Safe
14084.0,0.0,0.0008306281182596,0.0002539656464603,2010-07-15 14:36:00,0.6924119241192412,0.0,0.0002539656464603,0,VIP Customers,0,2,0.020530653337501,Bronze,Normal,0.7020183958830027,1,1,High Risk
14085.0,0.0806045340050377,0.0175194448680799,0.0167263100096252,2011-12-07 13:46:00,0.0013550135501355,0.0806045340050377,0.0167263100096252,1,Churn Risk Customers,0,1,0.1172083410689847,Platinum,Normal,0.5272374704617764,0,0,Safe
14086.0,0.0,0.0,6.368504858713084e-05,2010-09-03 10:52:00,0.6260162601626016,0.0,6.368504858713084e-05,0,VIP Customers,0,2,0.0247533578748276,Bronze,Normal,0.6936714967348181,1,1,High Risk
14087.0,0.0050377833753148,0.00195265692063,0.0014226207123847,2011-12-07 12:41:00,0.002710027100271,0.0050377833753148,0.0014226207123847,4,New Customers,0,3,0.0696915912465203,Gold,Normal,0.569087038750204,0,0,Safe
14088.0,0.0377833753148614,0.0415994901849713,0.1102161850938121,2011-11-29 16:16:00,0.0121951219512195,0.0377833753148614,0.1102161850938121,1,Churn Risk Customers,-1,1,0.1665646628346661,Platinum,Anomaly,0.522307107070057,0,0,Safe
14089.0,0.0,0.0003594849560992,0.0002681656910777,2011-10-14 10:38:00,0.075880758807588,0.0,0.0002681656910777,4,New Customers,0,3,0.0615267007187722,Silver,Normal,0.4810058527564708,0,0,Safe
14090.0,0.0,0.0001933593324473,0.0001262857301307,2011-01-19 10:51:00,0.4390243902439024,0.0,0.0001262857301307,0,VIP Customers,0,3,0.0372523548665434,Bronze,Normal,0.726894715890046,1,1,High Risk
14091.0,0.0025188916876574,0.0090279744656746,0.0163982631607003,2010-02-23 15:17:00,0.8848238482384824,0.0025188916876574,0.0163982631607003,0,VIP Customers,0,2,0.0212627971690657,Bronze,Normal,0.7483174411515179,1,1,High Risk
14092.0,0.0579345088161209,0.0098177520207411,0.0124383784760784,2011-12-02 12:13:00,0.0094850948509485,0.0579345088161209,0.0124383784760784,1,Churn Risk Customers,0,1,0.102459653020642,Platinum,Normal,0.5573074626097269,0,0,Safe
14093.0,0.0,0.0010621146430205,0.0007416898455859,2011-11-27 16:27:00,0.0149051490514905,0.0,0.0007416898455859,4,New Customers,0,3,0.0659766043910072,Silver,Normal,0.5495673350658835,0,0,Safe
14094.0,0.0,0.0004275692280877,0.0005315463974237,2010-09-26 11:58:00,0.5948509485094851,0.0,0.0005315463974237,0,VIP Customers,0,2,0.0271975784461974,Bronze,Normal,0.8245523978620182,1,1,High Risk
14095.0,0.0,0.0,0.0,2009-12-17 12:49:00,0.978319783197832,0.0,0.0,0,VIP Customers,0,2,0.0012684664045946,Bronze,Normal,0.8032654775792538,1,1,High Risk
14096.0,0.0403022670025188,0.0445298372513562,0.1121577012547796,2011-12-05 17:17:00,0.0040650406504065,0.0403022670025188,0.1121577012547796,1,Churn Risk Customers,-1,1,0.1698943795227917,Platinum,Anomaly,0.4539027639854965,0,0,Safe
14097.0,0.0025188916876574,0.0009559031787184,0.0007227564527627,2010-08-15 14:20:00,0.6504065040650406,0.0025188916876574,0.0007227564527627,0,VIP Customers,0,2,0.024849670538524,Bronze,Normal,0.716247903794893,1,1,High Risk
14098.0,0.0,0.0002805072005926,0.0002485438112427,2011-11-03 10:13:00,0.048780487804878,0.0,0.0002485438112427,4,New Customers,0,3,0.0633100318989989,Silver,Normal,0.5151165636871243,0,0,Safe
14099.0,0.0478589420654911,0.0099811542735135,0.009893489510186,2011-11-23 13:53:00,0.0203252032520325,0.0478589420654911,0.009893489510186,1,Churn Risk Customers,0,1,0.0951947584189578,Platinum,Normal,0.563691772131501,0,0,Safe
14100.0,0.0,0.0001688489945314,0.0003253101130531,2011-07-25 11:01:00,0.1856368563685637,0.0,0.0003253101130531,4,New Customers,0,3,0.0542539096391018,Bronze,Normal,0.46877241778883316,0,0,Safe
14101.0,0.0302267002518891,0.0287070524412296,0.0171415709507639,2011-09-27 12:28:00,0.0989159891598916,0.0302267002518891,0.0171415709507639,4,New Customers,0,1,0.0883049370018846,Platinum,Normal,0.46620032938935513,0,0,Safe
14102.0,0.0100755667506297,0.0020915488354866,0.0018983824496811,2011-12-04 15:38:00,0.005420054200542,0.0100755667506297,0.0018983824496811,4,New Customers,0,3,0.0722148060899699,Gold,Normal,0.4473220703875669,0,0,Safe
14104.0,0.0100755667506297,0.0013480685853722,0.0012746992779096,2011-07-08 12:50:00,0.2086720867208672,0.0100755667506297,0.0012746992779096,4,New Customers,0,3,0.0581868344414224,Silver,Normal,0.6445017005763528,1,1,High Risk
14105.0,0.0100755667506297,0.0096216693174143,0.0103030015847766,2011-04-14 17:58:00,0.3224932249322493,0.0100755667506297,0.0103030015847766,4,New Customers,0,3,0.0577719475275534,Silver,Normal,0.7273354608474714,1,1,High Risk
14106.0,0.0,6.263753022941677e-05,0.0003646399335995,2009-12-02 14:09:00,0.997289972899729,0.0,0.0003646399335995,0,VIP Customers,0,2,0.0002774211735353,Bronze,Normal,0.8169005842157478,1,1,High Risk
14107.0,0.0251889168765743,0.009499117627835,0.0083898166643427,2011-10-19 12:12:00,0.0691056910569105,0.0251889168765743,0.0083898166643427,4,New Customers,0,3,0.0802595303100737,Gold,Normal,0.5205979055528186,0,0,Safe
14108.0,0.0075566750629722,0.0017947014096167,0.0017935258777912,2011-11-09 10:41:00,0.040650406504065,0.0075566750629722,0.0017935258777912,4,New Customers,0,3,0.0686014433492065,Silver,Normal,0.5350060238267802,0,0,Safe
14109.0,0.0,0.0002369332665199,0.0002431219760251,2011-09-28 10:18:00,0.0975609756097561,0.0,0.0002431219760251,4,New Customers,0,3,0.0600578640937475,Silver,Normal,0.6280819681385726,1,0,Safe
14110.0,0.0806045340050377,0.0158609120024401,0.0223500096190241,2011-12-06 12:26:00,0.0040650406504065,0.0806045340050377,0.0223500096190241,1,Churn Risk Customers,0,1,0.1210332165496161,Platinum,Normal,0.4299711073927583,0,0,Safe
14111.0,0.0075566750629722,0.0012445804919497,0.0011874679735205,2011-11-25 13:44:00,0.0176151761517615,0.0075566750629722,0.0011874679735205,4,New Customers,0,3,0.0696538253277673,Gold,Normal,0.539454796442187,0,0,Safe
14112.0,0.0302267002518891,0.009635286171812,0.0100375209930447,2011-11-17 12:30:00,0.029810298102981,0.0302267002518891,0.0100375209930447,4,New Customers,0,3,0.0864347744489993,Platinum,Normal,0.5833425517013378,0,0,Safe
14113.0,0.0377833753148614,0.009362949083858,0.0122028470693577,2011-12-06 12:18:00,0.0040650406504065,0.0377833753148614,0.0122028470693577,4,New Customers,0,1,0.0932332219312283,Platinum,Normal,0.540961654481831,0,0,Safe
14114.0,0.0151133501259445,0.0017674677008213,0.0023428180279428,2011-03-11 09:42:00,0.3699186991869919,0.0151133501259445,0.0023428180279428,4,New Customers,0,3,0.0506149784436424,Bronze,Normal,0.6408342944737229,1,1,High Risk
14115.0,0.0025188916876574,0.0013834724068062,0.0010666729273085,2010-07-26 12:36:00,0.6788617886178862,0.0025188916876574,0.0010666729273085,0,VIP Customers,0,2,0.0232367072117207,Bronze,Normal,0.7931468170178165,1,1,High Risk
14116.0,0.0100755667506297,0.0019226998409551,0.0023749187348658,2011-11-20 10:29:00,0.0257452574525745,0.0100755667506297,0.0023749187348658,4,New Customers,0,3,0.0712001005879536,Gold,Normal,0.34383100524914484,0,0,Safe
14117.0,0.0,0.0001933593324473,0.0001498319859326,2011-07-19 09:49:00,0.1937669376693767,0.0,0.0001498319859326,4,New Customers,0,3,0.0535862391658445,Bronze,Normal,0.6249548137014229,1,1,High Risk
14118.0,0.0,0.0002614436044358,0.0007840145846334,2010-10-07 11:59:00,0.5799457994579946,0.0,0.0007840145846334,0,VIP Customers,0,2,0.0283629062188756,Bronze,Normal,0.6530220380033224,1,1,High Risk
14119.0,0.0025188916876574,0.000479313274799,0.000310542066651,2010-11-29 10:33:00,0.508130081300813,0.0025188916876574,0.000310542066651,0,VIP Customers,0,2,0.0339817603704651,Bronze,Normal,0.5517864551310969,0,0,Safe
14121.0,0.0075566750629722,0.0056673348003224,0.0047801653225994,2011-12-06 12:19:00,0.0040650406504065,0.0075566750629722,0.0047801653225994,4,New Customers,0,3,0.0734787290772379,Gold,Normal,0.5525159334687966,0,0,Safe
14122.0,0.0050377833753148,0.000307740909388,0.0006187260652869,2010-10-29 15:11:00,0.5487804878048781,0.0050377833753148,0.0006187260652869,0,VIP Customers,0,2,0.0326645117402498,Bronze,Normal,0.7779553495725432,1,1,High Risk
14123.0,0.0,0.0006345454149327,0.0007456830702541,2009-12-06 15:35:00,0.991869918699187,0.0,0.0007456830702541,0,VIP Customers,0,2,0.0009549116931703,Bronze,Normal,0.8129249079395101,1,1,High Risk
14124.0,0.0,0.0044036907122159,0.0007171108592663,2011-09-16 13:32:00,0.1124661246612466,0.0,0.0007171108592663,4,New Customers,0,3,0.0596903255173882,Silver,Normal,0.6184331962858067,1,1,High Risk
14125.0,0.0050377833753148,0.0044309244210113,0.0046777184552506,2011-11-29 12:47:00,0.013550135501355,0.0050377833753148,0.0046777184552506,4,New Customers,0,3,0.0715174197255055,Gold,Normal,0.6299154159183874,1,1,High Risk
14126.0,0.0075566750629722,0.0024129065992723,0.0020129811127874,2011-12-02 11:45:00,0.0094850948509485,0.0075566750629722,0.0020129811127874,4,New Customers,0,3,0.07087655925861,Gold,Normal,0.608833846172662,0,0,Safe
14127.0,0.0125944584382871,0.0022522277173794,0.0032653734115163,2011-08-09 10:49:00,0.1653116531165311,0.0125944584382871,0.0032653734115163,4,New Customers,0,3,0.0637615546741412,Silver,Normal,0.6761934552297755,1,1,High Risk
14128.0,0.0050377833753148,0.0022141005250659,0.0015856888611183,2011-10-10 12:00:00,0.08130081300813,0.0050377833753148,0.0015856888611183,4,New Customers,0,3,0.064599779852947,Silver,Normal,0.5931636863179314,0,0,Safe
14129.0,0.0201511335012594,0.0038481230527898,0.0044551822408768,2011-12-08 11:02:00,0.0013550135501355,0.0201511335012594,0.0044551822408768,4,New Customers,0,3,0.0791654144383537,Gold,Normal,0.5190012349201821,0,0,Safe
14130.0,0.0075566750629722,0.0033061722477613,0.0031942699153775,2011-01-24 16:05:00,0.4308943089430894,0.0075566750629722,0.0031942699153775,0,VIP Customers,0,3,0.0437646767014588,Bronze,Normal,0.5412944866247382,0,0,Safe
14131.0,0.0,0.0002832305714721,0.0002844656210809,2010-03-01 11:59:00,0.8780487804878049,0.0,0.0002844656210809,0,VIP Customers,0,2,0.0081663824001607,Bronze,Normal,0.7711672980581827,1,1,High Risk
14132.0,0.0251889168765743,0.0091695897514107,0.0061672601051777,2011-12-07 13:35:00,0.0013550135501355,0.0251889168765743,0.0061672601051777,4,New Customers,0,3,0.0831184687896861,Gold,Normal,0.45546728727514313,0,0,Safe
14133.0,0.0075566750629722,0.0010811782391773,0.0015631925480093,2011-08-02 11:34:00,0.1747967479674796,0.0075566750629722,0.0015631925480093,4,New Customers,0,3,0.0594608340784201,Silver,Normal,0.7165960240346418,1,1,High Risk
14134.0,0.035264483627204,0.0158309549227652,0.0191406274137386,2010-11-22 12:26:00,0.5176151761517616,0.035264483627204,0.0191406274137386,0,VIP Customers,0,2,0.063401845751301,Silver,Normal,0.65046369774647,1,1,High Risk
14135.0,0.0579345088161209,0.0232385237151136,0.0152099173662397,2011-12-08 11:38:00,0.0013550135501355,0.0579345088161209,0.0152099173662397,1,Churn Risk Customers,0,1,0.1059216575060445,Platinum,Normal,0.5080116085089734,0,0,Safe
14136.0,0.0100755667506297,0.0031237063988322,0.0026986281156167,2010-11-04 11:53:00,0.5420054200542005,0.0100755667506297,0.0026986281156167,0,VIP Customers,0,2,0.0371707940902136,Bronze,Normal,0.718745705968541,1,1,High Risk
14137.0,0.0,0.0012554739754678,0.0005675714803136,2010-01-13 12:30:00,0.9417344173441734,0.0,0.0005675714803136,0,VIP Customers,0,2,0.0042013248014891,Bronze,Normal,0.8098464461965502,1,1,High Risk
14138.0,0.0025188916876574,0.0016312991568443,0.0016574119955677,2011-12-08 12:44:00,0.0013550135501355,0.0025188916876574,0.0016574119955677,4,New Customers,0,3,0.0687591332263427,Silver,Normal,0.6333806414710758,1,1,High Risk
14139.0,0.0075566750629722,0.0028540926817577,0.0018655416192205,2011-10-24 13:34:00,0.0609756097560975,0.0075566750629722,0.0018655416192205,4,New Customers,0,3,0.0673724166785111,Silver,Normal,0.49476015372029103,0,0,Safe
14140.0,0.0025188916876574,0.0022059304124272,0.0016043468591368,2011-12-06 09:05:00,0.0040650406504065,0.0025188916876574,0.0016043468591368,4,New Customers,0,3,0.068578234291111,Silver,Normal,0.5337179362448313,0,0,Safe
14141.0,0.0075566750629722,0.0009640732913571,0.0015700602059515,2011-12-07 09:53:00,0.002710027100271,0.0075566750629722,0.0015700602059515,4,New Customers,0,3,0.0709067702260991,Gold,Normal,0.46911912748837525,0,0,Safe
14142.0,0.0025188916876574,0.0014079827447221,0.0011504445844635,2010-12-01 16:33:00,0.5040650406504065,0.0025188916876574,0.0011504445844635,0,VIP Customers,0,2,0.034928638873235,Bronze,Normal,0.5844955221230362,0,0,Safe
14143.0,0.0,7.897775550665592e-05,0.0001942393981907,2011-07-29 09:48:00,0.1802168021680217,0.0,0.0001942393981907,4,New Customers,0,3,0.0545126000691482,Silver,Normal,0.5344445285644994,0,0,Safe
14144.0,0.0,2.9957079674938452e-05,4.7591664687409936e-05,2010-08-10 15:17:00,0.6571815718157181,0.0,4.7591664687409936e-05,0,VIP Customers,0,2,0.0226701866752072,Bronze,Normal,0.7180584326588154,1,1,High Risk
14145.0,0.0151133501259445,0.0045044554347589,0.0130762616924673,2011-10-24 12:10:00,0.062330623306233,0.0151133501259445,0.0130762616924673,4,New Customers,0,3,0.0791153923919809,Gold,Normal,0.5026820185984064,0,0,Safe
14146.0,0.0277078085642317,0.0157383603128608,0.0162609444262062,2011-12-01 10:18:00,0.010840108401084,0.0277078085642317,0.0162609444262062,4,New Customers,0,1,0.0914842128744983,Platinum,Normal,0.4647304657776206,0,0,Safe
14147.0,0.0201511335012594,0.0027070306542626,0.0044532200528933,2011-09-22 18:10:00,0.1043360433604336,0.0201511335012594,0.0044532200528933,4,New Customers,0,3,0.0722368718909259,Gold,Normal,0.4510938763684619,0,0,Safe
14148.0,0.0025188916876574,0.0006045883352578,0.0007975089300638,2011-04-20 12:02:00,0.3157181571815718,0.0025188916876574,0.0007975089300638,4,New Customers,0,3,0.0471473745247447,Bronze,Normal,0.6101636404274704,0,0,Safe
14149.0,0.0,0.0005909714808601,0.0007636525812608,2011-05-03 09:44:00,0.2981029810298103,0.0,0.0007636525812608,4,New Customers,0,3,0.0471205566602373,Bronze,Normal,0.5103230651054835,0,1,High Risk
14150.0,0.0025188916876574,0.0013480685853722,0.0011285851218404,2011-11-04 10:05:00,0.0474254742547425,0.0025188916876574,0.0011285851218404,4,New Customers,0,3,0.0652882800216398,Silver,Normal,0.5849265839347634,0,0,Safe
14151.0,0.0025188916876574,0.0011002418353341,0.0011644036586268,2010-02-04 15:35:00,0.9105691056910568,0.0025188916876574,0.0011644036586268,0,VIP Customers,0,2,0.0078742048548752,Bronze,Normal,0.8020732528907977,1,1,High Risk
14152.0,0.0151133501259445,0.0050191725309919,0.0034327790284239,2011-09-25 12:54:00,0.1002710027100271,0.0151133501259445,0.0034327790284239,4,New Customers,0,3,0.0695682636351291,Gold,Normal,0.44814332285815817,0,0,Safe
14153.0,0.0,0.0008469683435368,0.000396654579646,2010-08-13 14:35:00,0.6531165311653117,0.0,0.000396654579646,0,VIP Customers,0,2,0.023250432725645,Bronze,Normal,0.6984822358694754,1,1,High Risk
14154.0,0.017632241813602,0.0087719776029978,0.011115192500366,2011-04-14 16:26:00,0.3224932249322493,0.017632241813602,0.011115192500366,4,New Customers,0,3,0.0618289414181551,Silver,Normal,0.5599882843273315,0,0,Safe
14155.0,0.0,6.536090110895663e-05,0.0001993169899024,2011-03-18 14:13:00,0.3590785907859078,0.0,0.0001993169899024,4,New Customers,0,3,0.0426159726262987,Bronze,Normal,0.6511992604227312,1,1,High Risk
14156.0,0.3904282115869017,0.4475151964095079,0.5394892483200358,2011-11-30 10:54:00,0.0121951219512195,0.3904282115869017,0.5394892483200358,3,Budget Buyers,-1,0,0.6719452844963316,Platinum,Anomaly,0.3405591598854911,0,0,Safe
14157.0,0.0100755667506297,0.0014161528573607,0.0016794607921191,2011-11-20 11:32:00,0.0257452574525745,0.0100755667506297,0.0016794607921191,4,New Customers,0,3,0.0706574538572244,Gold,Normal,0.39949971213101887,0,0,Safe
14158.0,0.0,0.002124229286041,0.0008687156992543,2011-10-30 15:08:00,0.0528455284552845,0.0,0.0008687156992543,4,New Customers,0,3,0.0636161018612826,Silver,Normal,0.5441630272482284,0,0,Safe
14159.0,0.0478589420654911,0.0177536547637203,0.0135250691632536,2011-11-20 12:36:00,0.0257452574525745,0.0478589420654911,0.0135250691632536,1,Churn Risk Customers,0,1,0.0980089094630654,Platinum,Normal,0.4998972719300326,0,0,Safe
14160.0,0.0151133501259445,0.0126909082986557,0.0144901041954522,2010-04-08 14:30:00,0.8252032520325203,0.0151133501259445,0.0144901041954522,0,VIP Customers,0,2,0.0299417945318818,Bronze,Normal,0.8079393990404555,1,1,High Risk
14161.0,0.0151133501259445,0.0040278655308394,0.0051532908586188,2011-05-08 11:41:00,0.2913279132791327,0.0151133501259445,0.0051532908586188,4,New Customers,0,3,0.0580506476805694,Silver,Normal,0.6176711214803456,1,1,High Risk
14162.0,0.0025188916876574,0.0003839952940151,0.0004929739125902,2011-06-19 11:36:00,0.2344173441734417,0.0025188916876574,0.0004929739125902,4,New Customers,0,3,0.0523186705249231,Bronze,Normal,0.5407265901068165,0,0,Safe
14163.0,0.0100755667506297,0.0025844789646833,0.0044608278343732,2011-09-13 15:18:00,0.1165311653116531,0.0100755667506297,0.0044608278343732,4,New Customers,0,3,0.066730762327125,Silver,Normal,0.5305191415906995,0,0,Safe
14164.0,0.0025188916876574,0.0028105187476851,0.0028035535362078,2011-09-30 12:24:00,0.0948509485094851,0.0025188916876574,0.0028035535362078,4,New Customers,0,3,0.0634561887154591,Silver,Normal,0.4946273188873793,0,0,Safe
14165.0,0.0,0.000141615285736,0.000202225847527,2011-03-09 12:39:00,0.3726287262872628,0.0,0.000202225847527,0,VIP Customers,0,3,0.0417217019464474,Bronze,Normal,0.706009837279173,1,1,High Risk
14166.0,0.0025188916876574,0.0002205930412427,0.0004272061907925,2010-07-22 19:42:00,0.6829268292682927,0.0025188916876574,0.0004272061907925,0,VIP Customers,0,2,0.0224209290268413,Bronze,Normal,0.7289614700556646,1,1,High Risk
14167.0,0.017632241813602,0.000923222728164,0.0021882526938044,2011-10-31 14:29:00,0.051490514905149,0.017632241813602,0.0021882526938044,4,New Customers,0,3,0.072803352745628,Gold,Normal,0.6579490405017853,1,1,High Risk
14168.0,0.0025188916876574,0.0003976121484128,0.0006325474420478,2010-10-15 10:49:00,0.5691056910569106,0.0025188916876574,0.0006325474420478,0,VIP Customers,0,2,0.0301553470119953,Bronze,Normal,0.6887890671257241,1,1,High Risk
14169.0,0.0025188916876574,0.0005555676594261,0.0010646763149744,2010-10-05 08:45:00,0.5826558265582655,0.0025188916876574,0.0010646763149744,0,VIP Customers,0,2,0.0295806216166419,Bronze,Normal,0.6493990769242587,1,1,High Risk
14170.0,0.0050377833753148,0.0007325867665962,0.0009763262191913,2010-11-29 13:10:00,0.5067750677506775,0.0050377833753148,0.0009763262191913,0,VIP Customers,0,2,0.0357490383126649,Bronze,Normal,0.5716811985452084,0,1,High Risk
14171.0,0.0025188916876574,0.0005719078847033,0.0008534484997687,2011-09-02 16:43:00,0.1314363143631436,0.0025188916876574,0.0008534484997687,4,New Customers,0,3,0.0594461641795704,Silver,Normal,0.4388918062905756,0,0,Safe
14172.0,0.0050377833753148,0.0002096995577245,0.0006300861009808,2010-04-13 13:26:00,0.8184281842818428,0.0050377833753148,0.0006300861009808,0,VIP Customers,0,2,0.0147269992882389,Bronze,Normal,0.6618651931957754,1,1,High Risk
14173.0,0.0125944584382871,0.0005256105797511,0.0010035558805061,2011-11-29 11:54:00,0.013550135501355,0.0125944584382871,0.0010035558805061,4,New Customers,0,3,0.0720879445596231,Gold,Normal,0.5387585332695135,0,0,Safe
14174.0,0.0,0.0002532734917972,0.000226357317289,2011-11-06 13:17:00,0.043360433604336,0.0,0.000226357317289,4,New Customers,0,3,0.0636525726704233,Silver,Normal,0.567854072932315,0,0,Safe
14175.0,0.017632241813602,0.0081918996056558,0.0132119452703085,2011-10-11 11:55:00,0.0799457994579945,0.017632241813602,0.0132119452703085,4,New Customers,0,3,0.0794611438458469,Gold,Normal,0.430085271090518,0,0,Safe
14176.0,0.0100755667506297,0.0007189699121985,0.0012969546205645,2011-02-15 13:12:00,0.4010840108401084,0.0100755667506297,0.0012969546205645,0,VIP Customers,0,3,0.045360358223124,Bronze,Normal,0.699325710897101,1,1,High Risk
14177.0,0.0302267002518891,0.0028377524564805,0.0037982795707882,2011-09-14 15:11:00,0.1151761517615176,0.0302267002518891,0.0037982795707882,4,New Customers,0,1,0.0757372936621039,Gold,Normal,0.5135224202557943,0,0,Safe
14178.0,0.0151133501259445,0.004065992723153,0.002749317971857,2011-12-01 12:01:00,0.010840108401084,0.0151133501259445,0.002749317971857,4,New Customers,0,3,0.0749544012171809,Gold,Normal,0.5286052708632293,0,0,Safe
14179.0,0.0025188916876574,0.0008660319396936,0.0012024769903767,2011-10-30 12:07:00,0.05420054200542,0.0025188916876574,0.0012024769903767,4,New Customers,0,3,0.0648595497058877,Silver,Normal,0.6440471512883476,1,1,High Risk
14180.0,0.0806045340050377,0.0023039717640907,0.0105244706442821,2011-11-29 10:56:00,0.013550135501355,0.0806045340050377,0.0105244706442821,1,Churn Risk Customers,0,1,0.1108461490091373,Platinum,Normal,0.5586162550247623,0,0,Safe
14181.0,0.0025188916876574,0.0003240811346652,0.0005256598334732,2010-10-25 08:27:00,0.5555555555555556,0.0025188916876574,0.0005256598334732,0,VIP Customers,0,2,0.030973705622923,Bronze,Normal,0.6707767787560676,1,1,High Risk
14182.0,0.0075566750629722,0.0004711431621603,0.0011632332307068,2010-09-22 11:45:00,0.6002710027100271,0.0075566750629722,0.0011632332307068,0,VIP Customers,0,2,0.030821315435773,Bronze,Normal,0.6410395949736354,1,1,High Risk
14183.0,0.0025188916876574,0.0001606788818928,0.0004740060954164,2010-10-24 14:45:00,0.5555555555555556,0.0025188916876574,0.0004740060954164,0,VIP Customers,0,2,0.0309250336869764,Bronze,Normal,0.5446558341824116,0,0,Safe
14184.0,0.0,0.000343144730822,0.00077444461517,2011-10-04 12:43:00,0.089430894308943,0.0,0.00077444461517,4,New Customers,0,3,0.0609946438087504,Silver,Normal,0.49946697866836365,0,0,Safe
14185.0,0.0,1.3616854397699298e-05,0.0003351210529706,2011-01-12 13:52:00,0.4471544715447154,0.0,0.0003351210529706,0,VIP Customers,0,3,0.0368523422254906,Bronze,Normal,0.6424316882995059,1,1,High Risk
14186.0,0.0100755667506297,0.0042185014924072,0.0026638939458738,2010-10-08 13:30:00,0.5772357723577236,0.0100755667506297,0.0026638939458738,0,VIP Customers,0,2,0.0348743817772502,Bronze,Normal,0.6264035138674847,1,1,High Risk
14187.0,0.0,0.0001334451730974,0.0002074927731669,2010-08-23 12:06:00,0.6409214092140921,0.0,0.0002074927731669,0,VIP Customers,0,2,0.023875856729878,Bronze,Normal,0.7067544818231365,1,1,High Risk
14188.0,0.0125944584382871,0.0031618335911457,0.0035309228519493,2011-11-09 12:45:00,0.040650406504065,0.0125944584382871,0.0035309228519493,4,New Customers,0,3,0.0723099499882481,Gold,Normal,0.5334951373984338,0,0,Safe
14189.0,0.0377833753148614,0.0119583215320595,0.0094670406551064,2011-12-07 15:55:00,0.0013550135501355,0.0377833753148614,0.0094670406551064,4,New Customers,0,1,0.0915840778570735,Platinum,Normal,0.4922794358025388,0,0,Safe
14190.0,0.0,2.72337087953986e-06,0.0001324476888859,2010-02-11 14:27:00,0.9010840108401084,0.0,0.0001324476888859,0,VIP Customers,0,2,0.0065039682642258,Bronze,Normal,0.751166144005586,1,1,High Risk
14191.0,0.035264483627204,0.0101391097845268,0.0082871632508903,2011-12-08 09:23:00,0.0013550135501355,0.035264483627204,0.0082871632508903,4,New Customers,0,1,0.0894265460157808,Platinum,Normal,0.5197218482386092,0,0,Safe
14192.0,0.0,0.0005909714808601,0.0005005128453689,2010-11-16 17:44:00,0.524390243902439,0.0,0.0005005128453689,0,VIP Customers,0,2,0.0318733957040825,Bronze,Normal,0.7096108969825807,1,1,High Risk
14193.0,0.0050377833753148,0.0017756378134599,0.002077922650171,2011-10-03 09:34:00,0.0907859078590785,0.0050377833753148,0.002077922650171,4,New Customers,0,3,0.0642998030069823,Silver,Normal,0.47317279357369035,0,0,Safe
14194.0,0.08816120906801,0.027331750147062,0.032131069200191,2011-12-05 10:38:00,0.005420054200542,0.08816120906801,0.032131069200191,1,Churn Risk Customers,0,1,0.1323832878917956,Platinum,Normal,0.5818608039070315,0,0,Safe
14195.0,0.0125944584382871,0.0058361837948539,0.0044969389781396,2011-05-22 10:29:00,0.2723577235772357,0.0125944584382871,0.0044969389781396,4,New Customers,0,3,0.0577796361779343,Silver,Normal,0.5919122772975762,0,0,Safe
14196.0,0.0,0.0003839952940151,0.0005724253137465,2011-08-25 10:25:00,0.1436314363143631,0.0,0.0005724253137465,4,New Customers,0,3,0.0572436305880973,Silver,Normal,0.5654407001804581,0,0,Safe
14197.0,0.0,0.0003867186648946,0.0006662833056237,2010-10-25 10:01:00,0.5555555555555556,0.0,0.0006662833056237,0,VIP Customers,0,2,0.0299077335927521,Bronze,Normal,0.736878901822495,1,1,High Risk
14198.0,0.0201511335012594,0.0016939366870737,0.0026967692006849,2011-11-21 16:35:00,0.0230352303523035,0.0201511335012594,0.0026967692006849,4,New Customers,0,3,0.0762929094896561,Gold,Normal,0.5366974149394197,0,0,Safe
