CustomerID,TotalTransactions,TotalQuantity,TotalSpent,LastPurchaseDate,Recency,Frequency,Monetary,Cluster,Persona
13306.0,1,74,53.65,2010-10-05 14:55:00,429,1,53.65,0,VIP Customers
13307.0,3,140,273.34,2011-08-11 17:14:00,119,3,273.34,4,New Customers
13308.0,4,1073,1670.37,2011-11-17 09:31:00,22,4,1670.37,4,New Customers
13309.0,6,1914,1706.37,2011-12-02 16:34:00,6,6,1706.37,4,New Customers
13310.0,5,816,1541.2,2011-11-11 17:23:00,27,5,1541.2,4,New Customers
13311.0,2,305,598.57,2011-12-05 12:55:00,3,2,598.57,4,New Customers
13312.0,1,41,124.75,2010-09-14 14:36:00,450,1,124.75,0,VIP Customers
13313.0,12,2308,3445.32,2011-11-17 16:48:00,21,12,3445.32,4,New Customers
13314.0,3,560,775.94,2011-12-08 12:29:00,1,3,775.94,4,New Customers
13315.0,1,232,310.26,2010-01-19 15:34:00,688,1,310.26,0,VIP Customers
13316.0,10,19931,12940.82,2011-11-02 13:40:00,36,10,12940.82,4,New Customers
13317.0,19,3149,6486.091,2011-10-04 13:35:00,65,19,6486.091,1,Churn Risk Customers
13318.0,3,304,640.76,2011-12-08 18:51:00,0,3,640.76,4,New Customers
13319.0,58,8974,21323.22,2011-12-04 13:34:00,4,58,21323.22,1,Churn Risk Customers
13320.0,6,1509,2211.6,2011-09-22 18:07:00,77,6,2211.6,4,New Customers
13321.0,2,372,567.36,2011-09-28 15:24:00,71,2,567.36,4,New Customers
13322.0,1,117,199.48,2011-11-22 14:21:00,16,1,199.48,4,New Customers
13323.0,5,175,787.85,2011-12-06 17:12:00,2,5,787.85,4,New Customers
13324.0,18,8448,10513.47,2011-11-03 16:28:00,35,18,10513.47,1,Churn Risk Customers
13325.0,1,240,675.3,2011-09-19 10:36:00,81,1,675.3,4,New Customers
13326.0,1,140,281.76,2010-10-03 16:00:00,431,1,281.76,0,VIP Customers
13327.0,20,4203,9134.48,2011-11-01 10:21:00,38,20,9134.48,1,Churn Risk Customers
13328.0,1,680,1308.48,2011-01-27 15:22:00,315,1,1308.48,0,VIP Customers
13329.0,8,3311,4808.77,2011-11-08 10:29:00,31,8,4808.77,4,New Customers
13330.0,6,1951,2796.1,2011-09-08 12:27:00,92,6,2796.1,4,New Customers
13331.0,1,54,262.4,2010-11-03 08:04:00,401,1,262.4,0,VIP Customers
13332.0,1,179,350.9,2011-11-25 13:30:00,13,1,350.9,4,New Customers
13333.0,3,685,1015.74,2010-10-24 13:24:00,410,3,1015.74,0,VIP Customers
13334.0,5,3198,6201.8,2011-09-18 15:21:00,81,5,6201.8,4,New Customers
13336.0,1,559,795.12,2011-09-23 14:05:00,76,1,795.12,4,New Customers
13337.0,1,980,1575.26,2010-06-11 13:27:00,545,1,1575.26,0,VIP Customers
13338.0,4,1151,2445.62,2011-07-05 09:06:00,157,4,2445.62,4,New Customers
13339.0,1,326,860.12,2011-05-23 08:31:00,200,1,860.12,4,New Customers
13340.0,12,9636,22100.56,2011-10-25 13:15:00,44,12,22100.56,1,Churn Risk Customers
13341.0,1,301,775.85,2011-03-24 09:50:00,260,1,775.85,4,New Customers
13343.0,1,135,353.43,2011-06-15 12:24:00,177,1,353.43,4,New Customers
13344.0,3,952,2511.69,2011-10-03 09:45:00,67,3,2511.69,4,New Customers
13345.0,1,141,389.5,2011-02-25 09:01:00,287,1,389.5,0,VIP Customers
13346.0,6,180,299.4,2010-09-03 11:41:00,462,6,299.4,0,VIP Customers
13347.0,1,205,341.36,2011-09-30 13:28:00,69,1,341.36,4,New Customers
13348.0,1,136,233.76,2011-10-06 17:28:00,63,1,233.76,4,New Customers
13349.0,1,225,247.32,2011-11-29 08:07:00,10,1,247.32,4,New Customers
13350.0,2,287,979.12,2011-11-23 16:33:00,15,2,979.12,4,New Customers
13351.0,1,117,373.94,2011-10-04 12:55:00,65,1,373.94,4,New Customers
13352.0,1,321,397.98,2011-10-10 13:55:00,59,1,397.98,4,New Customers
13354.0,1,604,743.53,2011-09-29 13:17:00,70,1,743.53,4,New Customers
13355.0,1,314,674.7,2011-08-09 14:48:00,121,1,674.7,4,New Customers
13356.0,1,325,768.24,2011-09-20 14:33:00,79,1,768.24,4,New Customers
13357.0,5,2112,3805.51,2011-03-27 13:56:00,256,5,3805.51,4,New Customers
13358.0,1,285,439.03,2011-03-16 11:52:00,268,1,439.03,0,VIP Customers
13359.0,2,381,1043.31,2011-10-07 09:30:00,63,2,1043.31,4,New Customers
13360.0,4,942,1553.65,2010-10-04 12:37:00,431,4,1553.65,0,VIP Customers
13361.0,2,324,1450.5,2010-08-24 14:56:00,471,2,1450.5,0,VIP Customers
13362.0,7,2481,5394.07,2011-11-30 14:41:00,8,7,5394.07,4,New Customers
13363.0,3,1146,1723.86,2011-11-22 12:40:00,17,3,1723.86,4,New Customers
13364.0,1,71,134.95999999999998,2011-09-29 18:13:00,70,1,134.95999999999998,4,New Customers
13365.0,2,1247,2225.37,2011-11-06 12:36:00,33,2,2225.37,4,New Customers
13366.0,1,144,56.16,2011-10-20 13:37:00,49,1,56.16,4,New Customers
13367.0,1,253,510.2000000000001,2010-10-04 10:00:00,431,1,510.2000000000001,0,VIP Customers
13368.0,4,606,1121.5,2011-03-28 09:59:00,256,4,1121.5,4,New Customers
13369.0,1,149,308.28000000000003,2010-12-09 11:30:00,365,1,308.28000000000003,0,VIP Customers
13370.0,1,343,754.87,2010-12-03 10:26:00,371,1,754.87,0,VIP Customers
13371.0,2,1019,2297.66,2010-07-22 17:33:00,504,2,2297.66,0,VIP Customers
13372.0,1,159,378.64,2011-09-11 12:46:00,89,1,378.64,4,New Customers
13373.0,6,4263,7587.19,2011-10-10 10:51:00,60,6,7587.19,4,New Customers
13374.0,2,135,422.8,2010-10-21 10:04:00,414,2,422.8,0,VIP Customers
13375.0,2,1124,1792.23,2011-09-12 10:19:00,88,2,1792.23,4,New Customers
13376.0,3,493,1019.76,2011-09-01 16:16:00,98,3,1019.76,4,New Customers
13377.0,2,748,1552.88,2010-11-08 12:20:00,396,2,1552.88,0,VIP Customers
13379.0,3,601,572.56,2011-11-13 13:45:00,25,3,572.56,4,New Customers
13380.0,1,48,62.4,2010-10-03 10:18:00,432,1,62.4,0,VIP Customers
13381.0,12,5125,8224.37,2011-11-08 11:58:00,31,12,8224.37,4,New Customers
13382.0,5,863,1387.58,2011-03-04 10:03:00,280,5,1387.58,0,VIP Customers
13383.0,1,288,305.28000000000003,2010-06-14 11:45:00,543,1,305.28000000000003,0,VIP Customers
13384.0,11,4142,6680.83,2011-11-09 11:04:00,30,11,6680.83,4,New Customers
13385.0,1,281,534.57,2011-01-14 09:52:00,329,1,534.57,0,VIP Customers
13386.0,2,514,835.46,2010-10-21 12:52:00,413,2,835.46,0,VIP Customers
13387.0,1,123,186.94,2010-10-18 14:07:00,416,1,186.94,0,VIP Customers
13388.0,3,701,1185.65,2011-07-31 12:52:00,130,3,1185.65,4,New Customers
13389.0,3,429,797.96,2011-11-28 14:01:00,10,3,797.96,4,New Customers
13390.0,1,224,544.08,2011-09-26 08:38:00,74,1,544.08,4,New Customers
13391.0,1,4,59.8,2011-05-20 10:50:00,203,1,59.8,4,New Customers
13392.0,1,82,91.14,2010-01-31 13:34:00,676,1,91.14,0,VIP Customers
13393.0,4,662,1131.45,2010-05-05 09:34:00,583,4,1131.45,0,VIP Customers
13394.0,19,5354,6621.7,2011-12-08 11:36:00,1,19,6621.7,1,Churn Risk Customers
13395.0,3,1660,1180.23,2011-06-07 15:04:00,184,3,1180.23,4,New Customers
13396.0,2,600,1360.99,2011-11-10 16:59:00,28,2,1360.99,4,New Customers
13397.0,10,1336,3191.87,2011-09-28 10:56:00,72,10,3191.87,4,New Customers
13398.0,2,341,670.34,2011-05-31 13:17:00,191,2,670.34,4,New Customers
13399.0,3,120,275.4,2010-09-01 13:59:00,463,3,275.4,0,VIP Customers
13400.0,1,284,310.83,2010-05-06 09:00:00,582,1,310.83,0,VIP Customers
13402.0,4,917,1226.85,2011-08-04 15:51:00,126,4,1226.85,4,New Customers
13403.0,3,114,229.5,2011-11-22 08:28:00,17,3,229.5,4,New Customers
13404.0,2,111,252.49,2011-12-08 15:37:00,0,2,252.49,4,New Customers
13405.0,6,855,1213.811,2011-09-26 17:01:00,73,6,1213.811,4,New Customers
13406.0,2,292,568.92,2010-10-08 14:44:00,426,2,568.92,0,VIP Customers
13407.0,3,1690,2244.7,2010-05-10 12:41:00,578,3,2244.7,0,VIP Customers
13408.0,106,28675,50174.782,2011-12-08 09:05:00,1,106,50174.782,2,Regular Customers
13410.0,9,1244,2201.96,2011-11-15 15:33:00,23,9,2201.96,4,New Customers
13411.0,1,72,213.55,2011-08-24 13:57:00,106,1,213.55,4,New Customers
13412.0,1,176,487.35,2010-03-29 16:28:00,619,1,487.35,0,VIP Customers
13413.0,6,455,429.44,2010-03-10 12:17:00,639,6,429.44,0,VIP Customers
13414.0,6,2702,2494.14,2011-07-29 11:45:00,133,6,2494.14,4,New Customers
13415.0,4,496,784.17,2010-08-24 11:38:00,472,4,784.17,0,VIP Customers
13416.0,3,208,940.8,2011-10-27 08:56:00,43,3,940.8,4,New Customers
13417.0,6,532,1669.49,2011-12-05 08:49:00,4,6,1669.49,4,New Customers
13418.0,31,7354,11559.66,2011-11-28 10:23:00,11,31,11559.66,1,Churn Risk Customers
13419.0,1,275,221.06,2011-10-07 12:49:00,63,1,221.06,4,New Customers
13420.0,2,101,159.85,2011-07-13 08:48:00,149,2,159.85,4,New Customers
13421.0,8,2351,4058.75,2011-10-30 14:21:00,39,8,4058.75,4,New Customers
13422.0,1,1326,2626.3,2011-10-06 13:42:00,63,1,2626.3,4,New Customers
13423.0,1,141,217.03,2010-10-07 09:02:00,428,1,217.03,0,VIP Customers
13424.0,1,529,572.77,2010-09-16 10:49:00,449,1,572.77,0,VIP Customers
13425.0,5,2358,3390.4300000000003,2011-08-23 17:13:00,107,5,3390.4300000000003,4,New Customers
13426.0,22,4868,8167.38,2011-12-09 08:59:00,0,22,8167.38,1,Churn Risk Customers
13427.0,6,880,1006.53,2011-11-20 13:02:00,18,6,1006.53,4,New Customers
13428.0,3,356,478.54,2011-11-29 14:20:00,9,3,478.54,4,New Customers
13429.0,4,1390,1006.8,2011-11-29 09:10:00,10,4,1006.8,4,New Customers
13430.0,2,751,679.45,2011-11-21 08:19:00,18,2,679.45,4,New Customers
13431.0,8,1570,3316.24,2011-10-03 13:49:00,66,8,3316.24,4,New Customers
13432.0,2,217,439.1,2010-05-17 13:18:00,570,2,439.1,0,VIP Customers
13433.0,4,190,658.3199999999999,2010-07-26 16:55:00,500,4,658.3199999999999,0,VIP Customers
13434.0,5,864,1666.86,2011-09-26 14:30:00,73,5,1666.86,4,New Customers
13435.0,9,2754,4447.33,2011-12-04 14:45:00,4,9,4447.33,4,New Customers
13436.0,1,76,196.89,2011-12-08 10:33:00,1,1,196.89,4,New Customers
13437.0,7,1283,3408.06,2011-11-25 14:00:00,13,7,3408.06,4,New Customers
13438.0,1,10,46.5,2010-06-10 18:46:00,546,1,46.5,0,VIP Customers
13439.0,3,952,986.61,2011-03-29 14:20:00,254,3,986.61,4,New Customers
13440.0,7,573,1295.25,2010-10-12 13:11:00,422,7,1295.25,0,VIP Customers
13441.0,2,520,720.9,2011-09-09 09:38:00,91,2,720.9,4,New Customers
13442.0,3,115,419.87,2010-02-10 14:03:00,666,3,419.87,0,VIP Customers
13443.0,6,805,1273.16,2010-09-17 12:31:00,448,6,1273.16,0,VIP Customers
13444.0,2,331,619.08,2010-11-30 13:02:00,373,2,619.08,0,VIP Customers
13445.0,1,198,241.9,2010-03-23 15:34:00,625,1,241.9,0,VIP Customers
13446.0,11,2403,3881.89,2010-10-05 18:51:00,429,11,3881.89,0,VIP Customers
13447.0,3,584,1129.14,2011-11-16 13:38:00,22,3,1129.14,4,New Customers
13448.0,13,4195,8745.93,2011-11-23 12:33:00,16,13,8745.93,4,New Customers
13449.0,1,222,291.88,2011-11-16 08:28:00,23,1,291.88,4,New Customers
13450.0,13,4318,4120.04,2011-11-13 11:54:00,26,13,4120.04,4,New Customers
13451.0,11,5229,7090.06,2011-11-13 15:58:00,25,11,7090.06,4,New Customers
13452.0,3,6,729.8,2011-03-25 14:19:00,258,3,729.8,4,New Customers
13453.0,3,341,781.6899999999999,2011-06-27 09:34:00,165,3,781.6899999999999,4,New Customers
13454.0,1,198,219.87,2010-03-08 14:40:00,640,1,219.87,0,VIP Customers
13455.0,6,795,2212.99,2011-11-15 11:21:00,24,6,2212.99,4,New Customers
13456.0,6,765,1766.72,2011-11-22 09:18:00,17,6,1766.72,4,New Customers
13457.0,2,96,148.22,2010-01-20 08:48:00,688,2,148.22,0,VIP Customers
13458.0,16,6760,11959.27,2011-12-02 15:29:00,6,16,11959.27,1,Churn Risk Customers
13459.0,2,986,1160.41,2010-03-25 10:24:00,624,2,1160.41,0,VIP Customers
13460.0,2,286,183.44,2011-11-10 17:17:00,28,2,183.44,4,New Customers
13461.0,6,3132,4160.0,2011-11-01 09:01:00,38,6,4160.0,4,New Customers
13462.0,5,697,1153.85,2011-04-01 11:20:00,252,5,1153.85,4,New Customers
13464.0,6,1440,3097.64,2011-10-12 15:01:00,57,6,3097.64,4,New Customers
13465.0,2,584,931.12,2010-09-19 15:13:00,445,2,931.12,0,VIP Customers
13466.0,5,660,1013.35,2011-06-08 16:39:00,183,5,1013.35,4,New Customers
13467.0,2,580,1071.91,2011-11-29 10:01:00,10,2,1071.91,4,New Customers
13468.0,72,5617,12793.28,2011-12-08 10:39:00,1,72,12793.28,1,Churn Risk Customers
13469.0,1,52,82.4,2010-02-24 15:03:00,652,1,82.4,0,VIP Customers
13470.0,2,100,165.0,2011-09-01 14:57:00,98,2,165.0,4,New Customers
13471.0,4,1583,2501.84,2011-12-08 15:44:00,0,4,2501.84,4,New Customers
13472.0,2,310,592.24,2010-09-02 09:41:00,463,2,592.24,0,VIP Customers
13473.0,8,1000,2657.76,2011-10-10 11:20:00,60,8,2657.76,4,New Customers
13474.0,3,318,646.59,2011-04-17 13:53:00,235,3,646.59,4,New Customers
13475.0,4,1012,1431.78,2011-06-01 13:52:00,190,4,1431.78,4,New Customers
13476.0,5,713,2061.4700000000003,2011-06-14 12:00:00,178,5,2061.4700000000003,4,New Customers
13477.0,11,2091,2819.17,2011-11-02 12:04:00,37,11,2819.17,4,New Customers
13478.0,5,1189,2215.78,2010-08-27 13:23:00,468,5,2215.78,0,VIP Customers
13479.0,4,716,851.37,2011-05-23 10:45:00,200,4,851.37,4,New Customers
13480.0,2,362,627.82,2010-10-19 11:53:00,416,2,627.82,0,VIP Customers
13481.0,11,2055,3830.84,2011-10-25 09:07:00,45,11,3830.84,4,New Customers
13482.0,2,187,336.09,2011-04-21 17:03:00,231,2,336.09,4,New Customers
13483.0,1,160,140.34,2011-10-05 11:53:00,65,1,140.34,4,New Customers
13484.0,3,224,790.72,2011-04-12 16:30:00,240,3,790.72,4,New Customers
13485.0,11,1798,3019.2200000000003,2011-04-20 13:58:00,232,11,3019.2200000000003,4,New Customers
13486.0,3,669,1122.41,2011-09-22 13:13:00,77,3,1122.41,4,New Customers
13487.0,5,362,846.87,2011-10-13 12:07:00,57,5,846.87,4,New Customers
13488.0,23,7375,14205.96,2011-11-22 14:41:00,16,23,14205.96,1,Churn Risk Customers
13489.0,4,560,449.52,2011-08-26 13:16:00,104,4,449.52,4,New Customers
13490.0,1,25,154.25,2010-02-23 14:48:00,653,1,154.25,0,VIP Customers
13491.0,27,2349,4467.66,2011-10-19 08:32:00,51,27,4467.66,1,Churn Risk Customers
13492.0,3,408,1269.84,2011-07-26 14:25:00,135,3,1269.84,4,New Customers
13493.0,2,380,618.63,2011-03-09 15:35:00,274,2,618.63,0,VIP Customers
13494.0,1,162,316.26000000000005,2011-02-01 11:58:00,311,1,316.26000000000005,0,VIP Customers
13495.0,10,2465,4863.31,2011-12-02 11:21:00,7,10,4863.31,4,New Customers
13496.0,2,341,653.33,2011-11-29 10:58:00,10,2,653.33,4,New Customers
13497.0,6,525,1166.83,2011-03-02 09:04:00,282,6,1166.83,0,VIP Customers
13498.0,1,362,327.38,2009-12-09 15:26:00,729,1,327.38,0,VIP Customers
13499.0,5,1365,1159.11,2011-11-22 11:21:00,17,5,1159.11,4,New Customers
13500.0,4,838,1466.3,2011-11-16 15:35:00,22,4,1466.3,4,New Customers
13501.0,3,1253,2885.11,2011-02-24 18:59:00,287,3,2885.11,0,VIP Customers
13502.0,5,490,780.5,2011-11-23 10:39:00,16,5,780.5,4,New Customers
13503.0,6,1105,1859.24,2011-09-29 13:23:00,70,6,1859.24,4,New Customers
13504.0,1,178,295.93,2011-10-06 13:20:00,63,1,295.93,4,New Customers
13505.0,4,2486,4393.63,2011-09-28 11:56:00,72,4,4393.63,4,New Customers
13506.0,5,942,1338.08,2011-01-27 13:53:00,315,5,1338.08,0,VIP Customers
13507.0,4,1597,2479.16,2011-12-06 13:13:00,2,4,2479.16,4,New Customers
13508.0,2,180,287.05,2011-04-10 11:58:00,243,2,287.05,4,New Customers
13509.0,8,1214,1114.72,2011-12-01 10:10:00,8,8,1114.72,4,New Customers
13510.0,11,3044,4558.29,2011-12-08 13:46:00,0,11,4558.29,4,New Customers
13511.0,1,60,282.76,2010-02-01 12:10:00,676,1,282.76,0,VIP Customers
13512.0,4,419,713.39,2011-03-24 10:03:00,260,4,713.39,4,New Customers
13513.0,3,364,824.59,2011-08-05 11:50:00,126,3,824.59,4,New Customers
13514.0,4,288,815.9000000000001,2011-09-27 09:39:00,73,4,815.9000000000001,4,New Customers
13515.0,6,819,1265.82,2011-09-28 11:26:00,72,6,1265.82,4,New Customers
13516.0,4,1114,1685.26,2011-11-18 13:15:00,20,4,1685.26,4,New Customers
13517.0,3,1369,2128.42,2011-10-11 11:43:00,59,3,2128.42,4,New Customers
13518.0,1,382,627.16,2011-09-15 10:29:00,85,1,627.16,4,New Customers
13519.0,2,133,343.21,2011-09-22 18:24:00,77,2,343.21,4,New Customers
13520.0,11,3179,6606.0,2011-10-12 10:20:00,58,11,6606.0,4,New Customers
13521.0,3,718,1071.73,2011-12-08 13:50:00,0,3,1071.73,4,New Customers
13522.0,1,44,125.8,2011-11-09 15:11:00,29,1,125.8,4,New Customers
13523.0,6,1989,4534.57,2011-11-06 15:11:00,32,6,4534.57,4,New Customers
13524.0,5,324,680.1800000000001,2011-10-30 12:34:00,40,5,680.1800000000001,4,New Customers
13525.0,2,394,628.78,2011-11-25 12:01:00,14,2,628.78,4,New Customers
13526.0,2,1911,1182.0,2009-12-01 13:13:00,737,2,1182.0,0,VIP Customers
13527.0,12,2736,4541.29,2011-11-06 12:04:00,33,12,4541.29,4,New Customers
13529.0,2,74,307.76,2011-09-22 09:15:00,78,2,307.76,4,New Customers
13530.0,1,272,402.98,2010-03-15 14:10:00,633,1,402.98,0,VIP Customers
13531.0,6,497,1433.07,2011-05-18 16:56:00,204,6,1433.07,4,New Customers
13532.0,1,129,210.31,2011-11-06 12:25:00,33,1,210.31,4,New Customers
13533.0,3,202,269.09,2011-06-10 11:54:00,182,3,269.09,4,New Customers
13534.0,35,3869,7720.9,2011-12-07 14:52:00,1,35,7720.9,1,Churn Risk Customers
13535.0,1,10,89.5,2010-11-02 11:49:00,402,1,89.5,0,VIP Customers
13536.0,7,2126,3444.39,2011-12-08 16:38:00,0,7,3444.39,4,New Customers
13537.0,2,337,717.85,2010-10-10 12:45:00,425,2,717.85,0,VIP Customers
13538.0,12,959,3103.13,2011-10-27 16:34:00,42,12,3103.13,4,New Customers
13539.0,7,710,1569.36,2011-09-15 10:18:00,85,7,1569.36,4,New Customers
13540.0,3,189,632.39,2010-08-29 14:20:00,466,3,632.39,0,VIP Customers
13541.0,2,279,785.25,2010-10-08 16:37:00,426,2,785.25,0,VIP Customers
13542.0,17,804,3959.49,2010-11-28 11:24:00,376,17,3959.49,0,VIP Customers
13543.0,2,329,1439.61,2010-03-15 13:34:00,633,2,1439.61,0,VIP Customers
13544.0,6,331,790.2,2011-10-31 11:57:00,39,6,790.2,4,New Customers
13545.0,2,252,364.93,2010-11-14 11:27:00,390,2,364.93,0,VIP Customers
13546.0,5,587,1086.24,2011-11-27 14:50:00,11,5,1086.24,4,New Customers
13547.0,1,79,167.08,2010-10-27 14:14:00,407,1,167.08,0,VIP Customers
13548.0,3,558,901.44,2011-09-04 14:50:00,95,3,901.44,4,New Customers
13549.0,8,554,1005.8,2011-11-14 09:20:00,25,8,1005.8,4,New Customers
13550.0,1,430,342.55,2010-11-21 15:24:00,382,1,342.55,0,VIP Customers
13551.0,2,36,244.2,2011-01-24 14:46:00,318,2,244.2,0,VIP Customers
13552.0,22,2630,6948.92,2011-10-04 15:19:00,65,22,6948.92,1,Churn Risk Customers
13553.0,1,201,499.6,2010-02-03 12:21:00,674,1,499.6,0,VIP Customers
13554.0,7,578,1629.35,2010-11-24 15:05:00,379,7,1629.35,0,VIP Customers
13555.0,13,4762,8891.84,2011-09-27 12:36:00,73,13,8891.84,4,New Customers
13556.0,2,134,200.82,2010-10-06 16:44:00,428,2,200.82,0,VIP Customers
13557.0,13,2398,3032.26,2011-11-11 15:24:00,27,13,3032.26,4,New Customers
13558.0,4,338,594.52,2011-12-04 11:24:00,5,4,594.52,4,New Customers
13559.0,2,360,990.0,2010-07-15 09:52:00,512,2,990.0,0,VIP Customers
13560.0,1,63,171.42000000000002,2011-12-02 13:11:00,6,1,171.42000000000002,4,New Customers
13561.0,11,1125,1803.4,2011-05-08 12:39:00,215,11,1803.4,4,New Customers
13562.0,8,1603,4838.18,2011-09-19 10:51:00,81,8,4838.18,4,New Customers
13563.0,2,209,777.53,2011-09-16 14:45:00,83,2,777.53,4,New Customers
13564.0,37,8878,16498.97,2011-07-18 14:33:00,143,37,16498.97,1,Churn Risk Customers
13565.0,3,260,414.8,2011-11-20 14:33:00,18,3,414.8,4,New Customers
13566.0,5,1257,1688.6,2011-10-30 11:59:00,40,5,1688.6,4,New Customers
13567.0,4,643,1079.29,2010-10-07 12:51:00,427,4,1079.29,0,VIP Customers
13568.0,1,66,187.05,2011-06-19 14:42:00,172,1,187.05,4,New Customers
13569.0,4,345,726.54,2011-11-22 13:07:00,16,4,726.54,4,New Customers
13570.0,1,161,239.49,2011-04-10 13:36:00,242,1,239.49,4,New Customers
13571.0,26,3191,4537.26,2011-11-27 10:47:00,12,26,4537.26,1,Churn Risk Customers
13572.0,1,534,1384.25,2011-05-18 11:59:00,205,1,1384.25,4,New Customers
13573.0,6,647,904.52,2011-10-20 14:33:00,49,6,904.52,4,New Customers
13574.0,1,304,404.45,2010-10-24 13:28:00,410,1,404.45,0,VIP Customers
13575.0,5,449,732.0699999999999,2011-11-16 13:14:00,22,5,732.0699999999999,4,New Customers
13576.0,28,4506,11202.59,2011-11-29 15:34:00,9,28,11202.59,1,Churn Risk Customers
13577.0,11,1661,3489.28,2011-11-14 15:19:00,24,11,3489.28,4,New Customers
13578.0,1,127,147.66,2010-10-26 13:44:00,408,1,147.66,0,VIP Customers
13579.0,5,718,1374.34,2011-11-25 08:41:00,14,5,1374.34,4,New Customers
13580.0,1,45,107.75,2010-10-29 15:01:00,405,1,107.75,0,VIP Customers
13581.0,2,119,280.53000000000003,2011-02-03 14:41:00,308,2,280.53000000000003,0,VIP Customers
13582.0,2,106,241.68,2010-11-15 11:34:00,389,2,241.68,0,VIP Customers
13583.0,2,1097,1445.031,2011-07-07 10:40:00,155,2,1445.031,4,New Customers
13584.0,3,360,385.7,2011-02-06 12:49:00,306,3,385.7,0,VIP Customers
13585.0,3,1386,684.54,2010-06-27 12:33:00,530,3,684.54,0,VIP Customers
13586.0,1,38,127.28,2010-06-16 13:47:00,540,1,127.28,0,VIP Customers
13587.0,4,664,1673.5,2011-10-07 12:31:00,63,4,1673.5,4,New Customers
13588.0,9,2606,2478.95,2011-11-24 10:42:00,15,9,2478.95,4,New Customers
13589.0,6,293,1120.74,2011-11-25 12:10:00,14,6,1120.74,4,New Customers
13590.0,18,5271,6336.04,2011-11-28 12:54:00,10,18,6336.04,1,Churn Risk Customers
13591.0,7,850,2093.94,2011-10-06 12:26:00,64,7,2093.94,4,New Customers
13592.0,4,84,247.96,2011-11-04 09:49:00,35,4,247.96,4,New Customers
13593.0,14,2170,5493.29,2011-08-23 13:35:00,107,14,5493.29,4,New Customers
13594.0,2,396,533.32,2011-10-18 10:19:00,52,2,533.32,4,New Customers
13595.0,3,341,784.48,2010-07-11 12:36:00,516,3,784.48,0,VIP Customers
13596.0,2,384,664.11,2011-12-04 12:01:00,5,2,664.11,4,New Customers
13597.0,2,231,396.71,2010-11-04 14:54:00,399,2,396.71,0,VIP Customers
13598.0,5,393,761.96,2011-10-23 14:28:00,46,5,761.96,4,New Customers
13599.0,33,6248,9811.04,2011-12-08 16:10:00,0,33,9811.04,1,Churn Risk Customers
13600.0,2,599,518.42,2011-01-31 15:27:00,311,2,518.42,0,VIP Customers
13601.0,4,957,1159.99,2011-10-25 17:31:00,44,4,1159.99,4,New Customers
13602.0,4,538,1025.17,2011-10-06 11:47:00,64,4,1025.17,4,New Customers
13603.0,1,164,164.34,2011-11-13 15:57:00,25,1,164.34,4,New Customers
13604.0,1,242,717.62,2010-02-19 12:02:00,658,1,717.62,0,VIP Customers
13605.0,2,425,522.67,2010-11-17 17:16:00,386,2,522.67,0,VIP Customers
13606.0,3,276,276.75,2011-11-10 17:46:00,28,3,276.75,4,New Customers
13607.0,2,466,1075.81,2011-10-30 16:17:00,39,2,1075.81,4,New Customers
13608.0,1,110,232.05,2010-06-17 12:28:00,540,1,232.05,0,VIP Customers
13609.0,1,19,167.35,2010-04-25 13:26:00,592,1,167.35,0,VIP Customers
13610.0,14,869,2103.71,2011-11-27 15:38:00,11,14,2103.71,4,New Customers
13611.0,10,1988,3297.9300000000003,2011-09-11 14:51:00,88,10,3297.9300000000003,4,New Customers
13612.0,1,444,818.29,2010-03-17 12:14:00,632,1,818.29,0,VIP Customers
13613.0,5,445,1039.85,2010-09-13 12:01:00,452,5,1039.85,0,VIP Customers
13614.0,6,821,2332.74,2011-11-15 14:47:00,23,6,2332.74,4,New Customers
13615.0,8,2910,6272.53,2011-01-25 08:21:00,318,8,6272.53,0,VIP Customers
13616.0,2,172,283.85,2010-05-20 12:59:00,567,2,283.85,0,VIP Customers
13617.0,8,593,1278.75,2011-10-30 13:50:00,39,8,1278.75,4,New Customers
13618.0,1,246,177.34,2011-06-19 11:09:00,173,1,177.34,4,New Customers
13619.0,2,79,224.94,2010-06-13 11:39:00,544,2,224.94,0,VIP Customers
13620.0,1,74,112.34,2010-06-29 15:02:00,527,1,112.34,0,VIP Customers
13621.0,1,343,213.85,2011-08-15 08:26:00,116,1,213.85,4,New Customers
13622.0,1,379,658.95,2010-01-12 13:22:00,695,1,658.95,0,VIP Customers
13623.0,10,1010,2533.06,2011-11-09 12:00:00,30,10,2533.06,4,New Customers
13624.0,1,820,462.08,2010-11-16 13:43:00,387,1,462.08,0,VIP Customers
13625.0,1,144,301.26,2010-04-22 10:50:00,596,1,301.26,0,VIP Customers
13626.0,2,398,707.04,2011-04-01 10:05:00,252,2,707.04,4,New Customers
13627.0,7,1632,2245.9,2011-10-11 14:20:00,58,7,2245.9,4,New Customers
13628.0,1,106,310.14,2010-02-01 14:44:00,675,1,310.14,0,VIP Customers
13629.0,19,7722,13370.86,2011-11-16 13:21:00,22,19,13370.86,1,Churn Risk Customers
13630.0,7,1391,2031.78,2011-12-04 15:16:00,4,7,2031.78,4,New Customers
13631.0,11,467,3070.42,2011-09-01 09:57:00,99,11,3070.42,4,New Customers
13632.0,8,1633,3645.81,2011-11-15 10:51:00,24,8,3645.81,4,New Customers
